user_id,business_id,rating
IDVX4Is4CanREchBmpFXoA,ZkGDCVKSdf8m76cnnalL-A,5
IDVX4Is4CanREchBmpFXoA,V9klA6JGT6Fz2UpVP_7sBw,4
_BHTC7nyCBoZcfiiD5cOXg,fTtkz2RhWNAp6jKiIzXf_A,5
IDVX4Is4CanREchBmpFXoA,ujHiaprwCQ5ewziu0Vi9rw,5
IDVX4Is4CanREchBmpFXoA,Fi-2ruy5x600SX4avnrFuA,5
k2zuwaAne-FhHd8M6bXnyQ,ijg7qQCYnhUWBd5JUxbfvA,4
xdk_0qlKbsrYQv7NLTU2jA,PDIh1lVtKlUqPJROXYJQvQ,1
xdk_0qlKbsrYQv7NLTU2jA,Cni2l-VKG_pdospJ6xliXQ,4
gjhzKWsqCIrpEd9pevbKZw,4JNXUYY8wbaaDmk3BPzlWw,4
gjhzKWsqCIrpEd9pevbKZw,Knnc473zh8m7IBC0oLTHkg,3
0DAJCCZcwsftU0gX5C0P7A,ECOkEVUodMLUxvI0PMI4gQ,4
3oQ_jCT-FZclylgCUCXHQg,ujHiaprwCQ5ewziu0Vi9rw,5
3oQ_jCT-FZclylgCUCXHQg,LtXy1VinKWfuLFslVarKRw,3
M4CiAGc2PePKMoAaMDfevw,XXW_OFaYQkkGOGniujZFHg,5
_BHTC7nyCBoZcfiiD5cOXg,mGjyaCZUVvFhO8nolbDdnQ,5
T0gWkTHWRChVUe_Dn1F8nw,MqYYYNA-ZYvV-1w5qcmMoA,5
QgPGXQqSwxhEAY5zUq3aCg,aKEEQqL1UFMieilnylI1gw,5
ePB3pBx7eE6ozJ3QHRTxtw,rcaPajgKOJC2vo_l3xa42A,4
v0VQZ4ydxep_5b6OMbAckw,XZbuPXdyA0ZtTu3AzqtQhg,2
OXIJVK12GNTdHlmKJR7xbg,jbbFSVdIrac2QBuSV-NBLw,4
OXIJVK12GNTdHlmKJR7xbg,PDIh1lVtKlUqPJROXYJQvQ,4
OXIJVK12GNTdHlmKJR7xbg,6fPQJq4f_yiq1NHn0fd11Q,3
OXIJVK12GNTdHlmKJR7xbg,vW65SNLam99SyOuVagNuvg,4
XqTF2kngx9tIGj60QRmB0w,MqYYYNA-ZYvV-1w5qcmMoA,5
DrTmpnMmhxDs2wV7i8PyOg,ECOkEVUodMLUxvI0PMI4gQ,4
DrTmpnMmhxDs2wV7i8PyOg,Cr4ipI-tr-R8Q0NilkWNkA,4
_HPFykM5ZT6YluitFDagQA,BjH8Xepc10i6OhCDQdX6og,2
Q5pNxamvrpZUn8TbYEVIBA,BjH8Xepc10i6OhCDQdX6og,4
Q5pNxamvrpZUn8TbYEVIBA,GHwn0lza-JdaETNbOw98oA,5
Q5pNxamvrpZUn8TbYEVIBA,El4FC8jcawUVgw_0EIcbaQ,4
Zn7lIByuJmQQMVTK7rNAyQ,ujHiaprwCQ5ewziu0Vi9rw,5
Ui0A8-hrpEPuEUG8EGBNaw,yQfiIg-HDflMzBKOfyTqQA,3
Ui0A8-hrpEPuEUG8EGBNaw,Ou8pYS24azDWG0ru_vUcqg,2
Ui0A8-hrpEPuEUG8EGBNaw,Rd11Bosr8JkfoUhZLzpuxg,4
ospduHDy9IPFYD1UBwaJIw,--9e1ONYQuAa-CB_Rrw7Tw,5
ospduHDy9IPFYD1UBwaJIw,0q_BHpxbikVtPRRLRu-U0g,5
8-lLoii2bEEB_IDJlryyDw,4JNXUYY8wbaaDmk3BPzlWw,4
bA6sFAZTIc5ddwpnB_WJUw,ECOkEVUodMLUxvI0PMI4gQ,4
bA6sFAZTIc5ddwpnB_WJUw,rcaPajgKOJC2vo_l3xa42A,4
06xIElWq6CAvmtk1xHJWNA,nDKcQkh8vZkY_u1kyww44g,5
06xIElWq6CAvmtk1xHJWNA,0q_BHpxbikVtPRRLRu-U0g,5
06xIElWq6CAvmtk1xHJWNA,Lau3N654yNyWdIIybea1uA,1
06xIElWq6CAvmtk1xHJWNA,Kn23LDd740SBVJ7mum0fwg,4
06xIElWq6CAvmtk1xHJWNA,uz77ng57t-sFnEjKbTAPrQ,5
06xIElWq6CAvmtk1xHJWNA,rcaPajgKOJC2vo_l3xa42A,3
06xIElWq6CAvmtk1xHJWNA,rtlsfmdufArhk-47sWIf2w,5
06xIElWq6CAvmtk1xHJWNA,MqYYYNA-ZYvV-1w5qcmMoA,3
06xIElWq6CAvmtk1xHJWNA,pmoIMK8zGWvKsVOPDBYfzg,5
06xIElWq6CAvmtk1xHJWNA,S-xZzaHeMyMcqf66GAC4wA,1
06xIElWq6CAvmtk1xHJWNA,El4FC8jcawUVgw_0EIcbaQ,3
6veSoRwdfGBjxigxV91BsQ,L_ZLtfHvfzfoNVQ0-okTXg,4
Zn7lIByuJmQQMVTK7rNAyQ,ECOkEVUodMLUxvI0PMI4gQ,3
06xIElWq6CAvmtk1xHJWNA,Cde8PHRM5c359-dnCUk7KQ,4
06xIElWq6CAvmtk1xHJWNA,W-YhRJOSezqESSas-oLArw,3
06xIElWq6CAvmtk1xHJWNA,gUjohbxvaPoHrw41FwkVOA,2
06xIElWq6CAvmtk1xHJWNA,ruWTngdiC68O9la27hvvHw,5
06xIElWq6CAvmtk1xHJWNA,g62SlImzhs6_1t-knPjd8w,5
06xIElWq6CAvmtk1xHJWNA,ry-FLqYclt7okJbdYcmOhw,5
06xIElWq6CAvmtk1xHJWNA,NvKNe9DnQavC9GstglcBJQ,5
06xIElWq6CAvmtk1xHJWNA,XZbuPXdyA0ZtTu3AzqtQhg,1
06xIElWq6CAvmtk1xHJWNA,AMTNJbYbu0OMMAkx4meQxw,5
06xIElWq6CAvmtk1xHJWNA,ujHiaprwCQ5ewziu0Vi9rw,5
06xIElWq6CAvmtk1xHJWNA,PDIh1lVtKlUqPJROXYJQvQ,2
06xIElWq6CAvmtk1xHJWNA,-Ylpy3VyRWwubf9dysuwjQ,5
06xIElWq6CAvmtk1xHJWNA,LwQB9H3jZ9wTk24Lr-AnZQ,4
06xIElWq6CAvmtk1xHJWNA,GHwn0lza-JdaETNbOw98oA,4
06xIElWq6CAvmtk1xHJWNA,zkhBU5qW_zCy0q4OEtIrsA,3
fcR0tYEFN00Xtoodv37-kw,Cr4ipI-tr-R8Q0NilkWNkA,4
fcR0tYEFN00Xtoodv37-kw,u-67zd1ImTv3EEr5kIdWrA,3
fcR0tYEFN00Xtoodv37-kw,Cni2l-VKG_pdospJ6xliXQ,4
DWbcEKJDBR6vPaNxb00sgw,ECOkEVUodMLUxvI0PMI4gQ,5
zoY8tlqhMj3K_LwfH8D-_g,ECOkEVUodMLUxvI0PMI4gQ,4
_fNV13zb5M6GY6uBWb2etQ,--9e1ONYQuAa-CB_Rrw7Tw,5
_fNV13zb5M6GY6uBWb2etQ,w12x7UBSSRsdbp3ZqguG3Q,5
_fNV13zb5M6GY6uBWb2etQ,PDIh1lVtKlUqPJROXYJQvQ,4
zoY8tlqhMj3K_LwfH8D-_g,nDKcQkh8vZkY_u1kyww44g,2
FZQXGfmkMASFWq3JnuQZqg,KVsv8wRGnLX8QWoNZKNMQA,3
J9b9YUP1bWSkO3T7XS6uYA,QJR4qBUHegWEozSQrGmBPw,5
_jXd74oZFTB4V-p2mdiKdw,QJR4qBUHegWEozSQrGmBPw,4
ospduHDy9IPFYD1UBwaJIw,TuA6RNMVHAlqyOKDrgaKPw,4
ospduHDy9IPFYD1UBwaJIw,gBfPyzPRmeOaj3SdcIj0Rw,4
Q5pNxamvrpZUn8TbYEVIBA,ZkGDCVKSdf8m76cnnalL-A,4
Q5pNxamvrpZUn8TbYEVIBA,ujHiaprwCQ5ewziu0Vi9rw,4
JCsPClbEfVrechmo8yZoWQ,nDKcQkh8vZkY_u1kyww44g,5
1m4Hmm7IbgGjVupM7CQSMw,XZbuPXdyA0ZtTu3AzqtQhg,2
XqTF2kngx9tIGj60QRmB0w,NvKNe9DnQavC9GstglcBJQ,3
XqTF2kngx9tIGj60QRmB0w,25wTaO0_Rk-GLb4k2uMs0Q,5
J3GhokDy-I4GHvpHebc-Eg,ujHiaprwCQ5ewziu0Vi9rw,4
_W4y7ku6Q0uGoiI3ePtkgQ,nDKcQkh8vZkY_u1kyww44g,4
_W4y7ku6Q0uGoiI3ePtkgQ,g62SlImzhs6_1t-knPjd8w,5
_W4y7ku6Q0uGoiI3ePtkgQ,BjH8Xepc10i6OhCDQdX6og,1
_W4y7ku6Q0uGoiI3ePtkgQ,4JNXUYY8wbaaDmk3BPzlWw,5
_W4y7ku6Q0uGoiI3ePtkgQ,TuA6RNMVHAlqyOKDrgaKPw,5
_W4y7ku6Q0uGoiI3ePtkgQ,El4FC8jcawUVgw_0EIcbaQ,5
iw_6JAAw9FAIv2YkbLcMFA,ZkGDCVKSdf8m76cnnalL-A,5
iw_6JAAw9FAIv2YkbLcMFA,yQfiIg-HDflMzBKOfyTqQA,2
iw_6JAAw9FAIv2YkbLcMFA,ujHiaprwCQ5ewziu0Vi9rw,5
iw_6JAAw9FAIv2YkbLcMFA,Fi-2ruy5x600SX4avnrFuA,5
iw_6JAAw9FAIv2YkbLcMFA,El4FC8jcawUVgw_0EIcbaQ,3
iw_6JAAw9FAIv2YkbLcMFA,BjH8Xepc10i6OhCDQdX6og,4
iw_6JAAw9FAIv2YkbLcMFA,ijg7qQCYnhUWBd5JUxbfvA,4
iw_6JAAw9FAIv2YkbLcMFA,mGjyaCZUVvFhO8nolbDdnQ,3
iw_6JAAw9FAIv2YkbLcMFA,5Zc41a446gV3K_o7CDs69Q,1
iw_6JAAw9FAIv2YkbLcMFA,GHwn0lza-JdaETNbOw98oA,4
iw_6JAAw9FAIv2YkbLcMFA,zkhBU5qW_zCy0q4OEtIrsA,3
LvzQKNUepjUpW_qoJDlsuA,rcaPajgKOJC2vo_l3xa42A,5
h4DTP-KOwt6wJGhtWu_Pqg,m1BL2XSBqnqP1qfmbrKmug,4
eCcjxh8zjAqn-kZVWZ_HJQ,Knnc473zh8m7IBC0oLTHkg,4
vmGha80A4BIBm6g0xWEQXA,y5fwt6pAKnvYOSn-xOUepA,4
4acBAa9tj0F2TwrYGoeqyg,XZbuPXdyA0ZtTu3AzqtQhg,2
Ud6j2HN40qEhycq2PuwcBA,MqYYYNA-ZYvV-1w5qcmMoA,4
__05rytNjsye9MBhqB0DMA,g62SlImzhs6_1t-knPjd8w,5
__05rytNjsye9MBhqB0DMA,Fi-2ruy5x600SX4avnrFuA,4
__05rytNjsye9MBhqB0DMA,MqYYYNA-ZYvV-1w5qcmMoA,3
vFAww__vodIJ2tM27zoz3Q,PDIh1lVtKlUqPJROXYJQvQ,4
VPINiUt71jfnBkGcf-XX_A,rcaPajgKOJC2vo_l3xa42A,5
15znE0NM6nDU2oR-i5RXVA,Ou8pYS24azDWG0ru_vUcqg,5
15znE0NM6nDU2oR-i5RXVA,gBfPyzPRmeOaj3SdcIj0Rw,4
15znE0NM6nDU2oR-i5RXVA,ECOkEVUodMLUxvI0PMI4gQ,1
-9CxMilArd4h1h-je5WkHQ,ujHiaprwCQ5ewziu0Vi9rw,5
Dd6ElS2Cng3Qag_h4IQC-Q,ZkGDCVKSdf8m76cnnalL-A,5
bkT1wsuQkOyOVk0eOFM_8Q,ECOkEVUodMLUxvI0PMI4gQ,4
DrTmpnMmhxDs2wV7i8PyOg,ruWTngdiC68O9la27hvvHw,5
zejhY7mSVWETy51MUpLJ1g,BjH8Xepc10i6OhCDQdX6og,4
ee1XilXm-2clTtM5O_k0aA,rcaPajgKOJC2vo_l3xa42A,5
53bZ_EsXH71L7iFs5MP9_w,ruWTngdiC68O9la27hvvHw,3
53bZ_EsXH71L7iFs5MP9_w,gUjohbxvaPoHrw41FwkVOA,2
53bZ_EsXH71L7iFs5MP9_w,QJR4qBUHegWEozSQrGmBPw,3
53bZ_EsXH71L7iFs5MP9_w,0q_BHpxbikVtPRRLRu-U0g,5
53bZ_EsXH71L7iFs5MP9_w,gBfPyzPRmeOaj3SdcIj0Rw,4
53bZ_EsXH71L7iFs5MP9_w,Fi-2ruy5x600SX4avnrFuA,5
53bZ_EsXH71L7iFs5MP9_w,ECOkEVUodMLUxvI0PMI4gQ,4
53bZ_EsXH71L7iFs5MP9_w,LwQB9H3jZ9wTk24Lr-AnZQ,2
53bZ_EsXH71L7iFs5MP9_w,xVEtGucSRLk5pxxN0t4i6g,2
zejhY7mSVWETy51MUpLJ1g,ZkGDCVKSdf8m76cnnalL-A,4
_vN1zUgCxvfVFabQJw5JvA,KVsv8wRGnLX8QWoNZKNMQA,2
_vN1zUgCxvfVFabQJw5JvA,Cni2l-VKG_pdospJ6xliXQ,5
LgdmczjO47SjwwTrAjqJcw,AMTNJbYbu0OMMAkx4meQxw,5
53bZ_EsXH71L7iFs5MP9_w,uz77ng57t-sFnEjKbTAPrQ,3
O6UEfvgOhvZr0pHIDeDydA,3aKRYHFXMjKiaSAsVH4qiw,5
mytkOxFAZst4F0_WtsHp-A,3XE-poXz9CeDao-Q7pqkTw,4
mytkOxFAZst4F0_WtsHp-A,--9e1ONYQuAa-CB_Rrw7Tw,5
mytkOxFAZst4F0_WtsHp-A,Cr4ipI-tr-R8Q0NilkWNkA,4
KefuZdgU_o1A6GM95T39Nw,gUjohbxvaPoHrw41FwkVOA,4
KefuZdgU_o1A6GM95T39Nw,NvKNe9DnQavC9GstglcBJQ,4
KefuZdgU_o1A6GM95T39Nw,ECOkEVUodMLUxvI0PMI4gQ,5
KefuZdgU_o1A6GM95T39Nw,rtlsfmdufArhk-47sWIf2w,2
KefuZdgU_o1A6GM95T39Nw,5z1WIr7E9P2CSzyN5seeSA,5
KefuZdgU_o1A6GM95T39Nw,rcaPajgKOJC2vo_l3xa42A,1
IDVX4Is4CanREchBmpFXoA,xVEtGucSRLk5pxxN0t4i6g,3
E0ZywLUXqSrHbcLo9tGF_g,3aKRYHFXMjKiaSAsVH4qiw,4
O6UEfvgOhvZr0pHIDeDydA,78TC3sZSYBzBsSJ0z5pyhw,4
mytkOxFAZst4F0_WtsHp-A,XZbuPXdyA0ZtTu3AzqtQhg,4
Z4LjGuS6LGmSijnRB5hZBQ,-Ylpy3VyRWwubf9dysuwjQ,5
Z4LjGuS6LGmSijnRB5hZBQ,Knnc473zh8m7IBC0oLTHkg,2
32sxRjdlvBsQRiwuGQUeXQ,aKEEQqL1UFMieilnylI1gw,5
wi9SvS7xCmKMyElJVlwJdg,rcaPajgKOJC2vo_l3xa42A,4
O6UEfvgOhvZr0pHIDeDydA,UUGoM4q4i8rK2CBRS0xDAw,4
wi9SvS7xCmKMyElJVlwJdg,ECOkEVUodMLUxvI0PMI4gQ,3
mpqVU-Rkpp3DAIxn8Hv4pA,I6EDDi4-Eq_XlFghcDCUhw,5
KeZjKwMbqPU2qQO7oGgWLw,-3zffZUHoY8bQjGfPSoBKQ,3
mpqVU-Rkpp3DAIxn8Hv4pA,PwpSY0vO3XlQXKOuqiqZMQ,4
quQ657_JzIKLeIYFeA-mwQ,--9e1ONYQuAa-CB_Rrw7Tw,5
KeZjKwMbqPU2qQO7oGgWLw,ujKxpaUmTUVpGRBFSvZfbg,4
997O6CMwrCANTj06fY_6sQ,L_ZLtfHvfzfoNVQ0-okTXg,5
k5brrlI9JJqbbclaUl8hQA,g62SlImzhs6_1t-knPjd8w,4
k5brrlI9JJqbbclaUl8hQA,rcaPajgKOJC2vo_l3xa42A,3
k5brrlI9JJqbbclaUl8hQA,Cni2l-VKG_pdospJ6xliXQ,4
k5brrlI9JJqbbclaUl8hQA,Cr4ipI-tr-R8Q0NilkWNkA,3
ra9_sObtJotOQ2AqQ48-aQ,PDIh1lVtKlUqPJROXYJQvQ,5
2iSBJHVMNsolJ3AH1g_D7A,LwQB9H3jZ9wTk24Lr-AnZQ,5
vmAi0AzbfV9wfgSBbE7whA,nnDLapJk1z2NJE0-XzwMlQ,4
YLAS62rxqNGZeLVpY9y-jw,-3zffZUHoY8bQjGfPSoBKQ,3
JRpuUqUkCgzrkP7WI80wBw,ANAGlfG4ELW3jiO62GQ1zw,5
vMHfJmVTVdvxBn3BGk6U8Q,ujHiaprwCQ5ewziu0Vi9rw,4
5IX9FOesKrLRyz618xc6tw,TSHrEyqHJbBbjmnwwmEN8w,4
5IX9FOesKrLRyz618xc6tw,ujHiaprwCQ5ewziu0Vi9rw,4
5IX9FOesKrLRyz618xc6tw,ZpMoI5EECS6Rm7KigN1gPg,4
5IX9FOesKrLRyz618xc6tw,6ANVuBMmpkXpFd5Hzkn4_Q,4
BI4lPhrUpmEySIJUywjIjQ,El4FC8jcawUVgw_0EIcbaQ,4
SbrkE-1R_7vI5La48dIgUg,-3zffZUHoY8bQjGfPSoBKQ,4
MrEjC8nO05TI3GdCk14f6Q,Fi-2ruy5x600SX4avnrFuA,1
MrEjC8nO05TI3GdCk14f6Q,ECOkEVUodMLUxvI0PMI4gQ,3
mpqVU-Rkpp3DAIxn8Hv4pA,ujHiaprwCQ5ewziu0Vi9rw,4
NLvNv-Au5Jldu84CubsoEw,NmOBomyz63TP9Nn2q4Z1rg,4
NLvNv-Au5Jldu84CubsoEw,LtXy1VinKWfuLFslVarKRw,4
JB1e2xf0B1fLvywnTsFn-g,TuA6RNMVHAlqyOKDrgaKPw,5
JB1e2xf0B1fLvywnTsFn-g,LtXy1VinKWfuLFslVarKRw,3
JB1e2xf0B1fLvywnTsFn-g,Cr4ipI-tr-R8Q0NilkWNkA,5
V4rgxliY9EDs6-tJlV-zGw,qmh6zxtJ8C8-YiUPv7ySlw,5
eCcjxh8zjAqn-kZVWZ_HJQ,UUGoM4q4i8rK2CBRS0xDAw,5
k9Eyxp8enSJU2l39bW9sjQ,ry-FLqYclt7okJbdYcmOhw,3
k9Eyxp8enSJU2l39bW9sjQ,ECOkEVUodMLUxvI0PMI4gQ,4
IllQaEa35pICenTvtvmJPA,ECOkEVUodMLUxvI0PMI4gQ,3
FeWKX0KT1xvOHc77XqDTNg,3XE-poXz9CeDao-Q7pqkTw,4
FeWKX0KT1xvOHc77XqDTNg,El4FC8jcawUVgw_0EIcbaQ,5
53bZ_EsXH71L7iFs5MP9_w,ZkGDCVKSdf8m76cnnalL-A,4
53bZ_EsXH71L7iFs5MP9_w,ujHiaprwCQ5ewziu0Vi9rw,5
53bZ_EsXH71L7iFs5MP9_w,2weQS-RnoOBhb1KsHKyoSQ,5
53bZ_EsXH71L7iFs5MP9_w,rcaPajgKOJC2vo_l3xa42A,5
3eHEFNrxz6m3tI3sTVBcIQ,rcaPajgKOJC2vo_l3xa42A,4
EE8Lmen37p8TLSVxssDUBA,qtc1YZix_5lHBJTZq7DOpA,5
E3oc9dVvWZBRCqi7ta1H4w,ujHiaprwCQ5ewziu0Vi9rw,4
eJEcCIzJ5bqc0QpRGHSVCw,0q_BHpxbikVtPRRLRu-U0g,5
nvHL3LNQeowWGfhxB31WAA,2weQS-RnoOBhb1KsHKyoSQ,5
FeWKX0KT1xvOHc77XqDTNg,Z3owSx_4NJerX08DO5FOtA,3
-CJRBwU9PicTdiiSg6nkFA,jbbFSVdIrac2QBuSV-NBLw,5
-CJRBwU9PicTdiiSg6nkFA,Fi-2ruy5x600SX4avnrFuA,5
-CJRBwU9PicTdiiSg6nkFA,rcaPajgKOJC2vo_l3xa42A,5
iwkChyOgTKgUn64RyVqrTg,y5fwt6pAKnvYOSn-xOUepA,4
53bZ_EsXH71L7iFs5MP9_w,irt97q32ROIgQJOEqseebQ,1
53bZ_EsXH71L7iFs5MP9_w,f_eiOrEcMnkHB7GvQVOHkQ,5
T8F-Ik6OOl_hsphn8n8zQg,I6EDDi4-Eq_XlFghcDCUhw,3
eCcjxh8zjAqn-kZVWZ_HJQ,ZkGDCVKSdf8m76cnnalL-A,3
eCcjxh8zjAqn-kZVWZ_HJQ,GHwn0lza-JdaETNbOw98oA,5
eCcjxh8zjAqn-kZVWZ_HJQ,rcaPajgKOJC2vo_l3xa42A,5
53bZ_EsXH71L7iFs5MP9_w,SZEFE5hL7aN5nM-A44iPwQ,3
GpgBEengSGt1SDH67ATF8Q,ANAGlfG4ELW3jiO62GQ1zw,1
GpgBEengSGt1SDH67ATF8Q,rcaPajgKOJC2vo_l3xa42A,4
FQCVWJV442bwSIbdUPPpDg,Cni2l-VKG_pdospJ6xliXQ,5
1h_UV-EwzmqZIB8uErf8ow,ppmYIHMCIL5bocUsJSsDWA,4
GpgBEengSGt1SDH67ATF8Q,Do4n_yK_K6DmR9_Es5qwlA,3
1h_UV-EwzmqZIB8uErf8ow,NvKNe9DnQavC9GstglcBJQ,4
GpgBEengSGt1SDH67ATF8Q,NvKNe9DnQavC9GstglcBJQ,3
GpgBEengSGt1SDH67ATF8Q,5EIuCcoHY2evAhFMBV6G6g,4
GpgBEengSGt1SDH67ATF8Q,xiAiahsdBfTxYCFfvZmMfQ,3
GpgBEengSGt1SDH67ATF8Q,Kn23LDd740SBVJ7mum0fwg,2
GpgBEengSGt1SDH67ATF8Q,PwpSY0vO3XlQXKOuqiqZMQ,4
1h_UV-EwzmqZIB8uErf8ow,-JfncbVURtvuzBbof40o1w,1
1h_UV-EwzmqZIB8uErf8ow,b3vRI8yXNK34hgC0Wd4Iag,4
GpgBEengSGt1SDH67ATF8Q,FfHpj1QcW510pA3CS354xw,3
kxGmX1lBXJAv-4mI_QduWg,4JNXUYY8wbaaDmk3BPzlWw,4
rmI7czP4-6aqLU-odBL9fw,TSHrEyqHJbBbjmnwwmEN8w,4
1h_UV-EwzmqZIB8uErf8ow,mgc8BmE6Tdt4MVOy6siZoA,3
1h_UV-EwzmqZIB8uErf8ow,3fPIRTnBhd81MixgS9YoMQ,4
1h_UV-EwzmqZIB8uErf8ow,LFs5jyYdXlzi0SpAYi1eSA,4
_BR0kdjYQJVMyfGBKhKZPA,ECOkEVUodMLUxvI0PMI4gQ,4
_BR0kdjYQJVMyfGBKhKZPA,rTS8LsUmNIiXsXydE49tPA,2
1h_UV-EwzmqZIB8uErf8ow,f_eiOrEcMnkHB7GvQVOHkQ,5
1h_UV-EwzmqZIB8uErf8ow,gBfPyzPRmeOaj3SdcIj0Rw,5
GpgBEengSGt1SDH67ATF8Q,LYWbyu1EQM2o5hwHG5_Ldg,4
1h_UV-EwzmqZIB8uErf8ow,QJR4qBUHegWEozSQrGmBPw,5
1h_UV-EwzmqZIB8uErf8ow,Mn6PbumS7GL2v3jPilTaeg,5
1h_UV-EwzmqZIB8uErf8ow,5VXlHFrYZZzj7zfZEsz5nQ,4
Dv3so-vm160lBEs6iwhMaQ,gBfPyzPRmeOaj3SdcIj0Rw,4
CXq5rPgPtzFM_4Pz8f0bAA,25wTaO0_Rk-GLb4k2uMs0Q,5
TQZrS8qybNyXctr99DuhoA,ujHiaprwCQ5ewziu0Vi9rw,5
TQZrS8qybNyXctr99DuhoA,2weQS-RnoOBhb1KsHKyoSQ,2
TQZrS8qybNyXctr99DuhoA,El4FC8jcawUVgw_0EIcbaQ,4
H42JuS0bQLf_G0iXeNUpwg,Cr4ipI-tr-R8Q0NilkWNkA,4
5wRCMyU9dEdkja_mO0qfeQ,xkVMIk_Vqh17f48ZQ_6b0w,5
__05rytNjsye9MBhqB0DMA,XZbuPXdyA0ZtTu3AzqtQhg,2
__05rytNjsye9MBhqB0DMA,xkVMIk_Vqh17f48ZQ_6b0w,4
To7EBxWC-Yz011V2-tdTvA,ECOkEVUodMLUxvI0PMI4gQ,5
iYzbRy7B_Ho3NX-1rXvRLQ,rcaPajgKOJC2vo_l3xa42A,5
-kuyXi1FKIpsV1CsXGQu4g,ZkGDCVKSdf8m76cnnalL-A,4
HiN8a5gtHhwAY2rWrrRy1w,4JNXUYY8wbaaDmk3BPzlWw,5
__05rytNjsye9MBhqB0DMA,rcaPajgKOJC2vo_l3xa42A,5
