business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
AMTNJbYbu0OMMAkx4meQxw, 2, 2, 3, 9, 3, 6, 2,0, 1,0,0,0,0,0, 1,0,0,0,0,0,0,0,0,0
df5IJWW0-C4AJDCS9AwtbQ, 1, 2, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0
yP3tjunvqenEiKSZb9mwmA,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0,0
5VXlHFrYZZzj7zfZEsz5nQ, 8, 13, 16, 15, 10, 7, 3,0,0,0,0,0,0,0,0,0,0,0, 3, 6, 12, 7, 1, 3
ppmYIHMCIL5bocUsJSsDWA,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0, 1, 1,0,0,0,0,0,0,0
4bqbAhYZQeokD3zqN77XLA, 3, 5, 3, 4, 2, 1, 2,0, 1,0,0,0,0,0,0, 1,0,0,0,0, 2, 2, 1,0
yNVcnSaMSrTmjJBMrHTy9w, 24, 61, 64, 57, 36, 15,0, 1, 1,0, 1,0,0,0,0, 1,0, 4, 2, 1, 3, 1, 1, 6
M5Ft2YKkh9fFjyUNmAeRGA,0,0, 1, 1,0, 1,0,0,0, 1,0,0,0,0,0,0,0,0,0, 1,0,0, 1,0
wPiRP76arN0NB3M1ZXXp7g, 14, 28, 23, 22, 19, 14, 7, 3, 1,0,0,0, 1,0,0,0,0, 1, 6, 7, 16, 11, 11, 4
3c6U5CdxsN_6Gpc6dqTylg, 1, 1, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,0, 2,0, 1
12f7GOkkC0GZRMif-fidhQ,0,0,0,0,0, 1,0,0, 1,0,0,0,0,0,0, 1, 1,0,0, 1,0,0, 2,0
zq34Nb2zekXVI0G5Ip-Y4w, 2, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 3,0,0,0
hb2u9dUQkbWYIHhXCiFsrg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LtXy1VinKWfuLFslVarKRw, 17, 22, 19, 19, 17, 19, 14, 19, 19, 19, 15, 12, 6, 1,0, 1, 3, 10, 12, 19, 6, 13, 22, 15
COq9tlt6lPGUiMbEpHmv_w, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1, 1,0, 3, 2, 1
aoXb8mDCyb-XbkITiIfYVA, 1,0, 2, 3, 1,0,0, 1, 1, 1, 2,0,0,0, 1,0,0, 1, 2, 3, 1, 2,0, 1
4v5ZLpmNn13Mze1w_XfWHw, 7, 6, 14, 8, 13, 7, 9, 1,0,0,0,0,0,0, 1, 1, 2, 7, 6, 5, 8, 5, 9, 8
b3vRI8yXNK34hgC0Wd4Iag, 22, 26, 21, 28, 25, 14, 8, 8, 6, 3,0, 1,0, 2, 1, 5, 16, 15, 32, 23, 41, 29, 14, 7
nnDLapJk1z2NJE0-XzwMlQ, 21, 40, 43, 65, 53, 34, 13, 3, 1, 1, 2,0,0,0, 1,0, 1, 2, 1, 1, 2, 2, 3, 8
JsCKeWHA8n_5mFQ3F6t4UA, 11, 14, 20, 28, 25, 11, 3, 1,0,0,0,0, 1,0, 1,0,0, 1, 7, 10, 14, 12, 6, 7
5iAFiMPfitcYDMeII5_dnQ, 3, 1, 1, 1,0,0,0,0,0, 1,0,0,0,0,0,0, 1, 2,0, 2, 3,0, 4,0
Xensz-o7iwV1jDhYCP8SBw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0
74C1z6cqEdvJVgETTcEodw, 13, 20, 14, 14, 11, 5, 2, 1, 1,0,0,0,0,0,0,0, 1,0, 1, 1, 1,0,0, 4
Cde8PHRM5c359-dnCUk7KQ, 2, 5, 3, 3, 6, 1,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
ChQmxnYLSVIQkL8Ct8z55A, 2, 4, 8, 8, 4, 5, 1,0, 2,0,0, 1,0,0,0,0, 3, 2, 5, 6, 6, 5, 1, 5
bSY97kgQpJ5BrpgW40V1qg, 19, 23, 25, 25, 26, 11, 4,0,0,0,0,0,0, 1,0,0,0,0,0,0,0, 1, 2, 8
SgGsN9Uc8bSkE0p5IAkMAQ,0,0,0,0, 1, 3, 1, 3,0, 1,0,0, 1,0,0, 3,0, 2, 1,0, 3,0,0,0
PwpSY0vO3XlQXKOuqiqZMQ, 7, 13, 16, 17, 13, 13, 1, 1,0, 1,0,0,0,0,0,0,0,0, 3, 8, 10, 6, 5, 4
dusNIzdCaH6EoLl2hRy6cQ, 2, 6, 4, 3, 7, 1, 1, 4,0,0,0,0,0,0,0,0, 1, 1, 3, 3, 7, 6, 3, 3
FgPANtTwZqXB-edLkZTXQg, 1, 1, 2,0, 2, 1,0, 2, 1, 2, 2,0, 1,0,0, 3, 3, 4, 1, 3, 3, 1, 1, 3
0QHMAUi6NdOUZ1ckXq0-sA, 14, 22, 16, 20, 20, 8, 5, 2, 2,0,0,0,0,0,0, 1, 6, 3, 7, 11, 14, 10, 5, 9
zkhBU5qW_zCy0q4OEtIrsA, 7, 16, 17, 21, 9,0, 1,0,0,0,0,0,0,0,0, 3,0,0, 4, 9, 14, 8, 2,0
742D-FQL6glg1ek71G4R2w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0, 1, 2, 1,0, 1,0
3fPIRTnBhd81MixgS9YoMQ, 12, 10, 7, 2, 3, 2, 1,0,0,0,0,0,0,0, 1,0,0,0, 2, 27, 21, 17, 12, 7
PWjgwphd2prhtqTPWwLbXw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xVEtGucSRLk5pxxN0t4i6g, 35, 52, 63, 61, 51, 28, 20, 11, 1, 1, 2,0, 2, 3, 4, 2, 4, 7, 20, 32, 25, 25, 19, 7
MnYGGxWpMyQ7oncUPjbEmw, 5, 2, 3, 1, 4, 7, 7, 2, 2,0, 1,0, 1,0,0,0, 3, 1, 2, 1, 1, 2, 2,0
d_L-rfS1vT3JMzgCUGtiow, 48, 53, 67, 53, 44, 13, 1, 2,0, 2, 1, 1,0,0, 4, 3, 3, 3, 27, 62, 78, 46, 39, 33
f16oe_yaGBh4AFK_mlBabw, 5, 3,0,0, 2, 1,0,0,0, 1,0,0,0,0,0,0,0, 1, 3, 1, 3,0, 3, 4
oaqbLDW3wNqkynlnp4mvlw, 3, 29, 28, 29, 37, 12, 2, 2, 1,0,0,0,0,0,0, 2,0, 2, 1, 1, 1, 1,0,0
g62SlImzhs6_1t-knPjd8w, 30, 56, 44, 40, 21, 17, 9, 6, 1, 1,0, 1,0,0, 1,0, 2, 4,0,0, 6, 3, 4, 22
LJvGjabschy4zGXwnAk2Wg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZpMoI5EECS6Rm7KigN1gPg, 7, 17, 13, 16, 16, 3, 2, 1,0,0,0,0,0,0, 1,0,0,0, 2, 3, 3, 4,0, 2
BjH8Xepc10i6OhCDQdX6og, 15, 18, 25, 21, 20, 12, 6, 2, 1, 1,0,0,0, 1,0,0,0,0, 6, 12, 32, 17, 15, 11
Cni2l-VKG_pdospJ6xliXQ, 52, 71, 83, 84, 60, 57, 27, 3, 2, 1,0,0, 1, 2, 3,0, 1, 4, 36, 67, 71, 57, 43, 37
XZbuPXdyA0ZtTu3AzqtQhg, 59, 88, 80, 87, 95, 57, 26, 5, 5, 2,0,0, 1,0, 1, 3, 3, 3, 33, 63, 71, 37, 19, 9
--9e1ONYQuAa-CB_Rrw7Tw, 10, 41, 68, 48, 49, 27, 10, 2, 1, 1,0,0, 1,0,0, 2, 1,0, 5, 16, 6, 6, 3, 4
w12x7UBSSRsdbp3ZqguG3Q, 12, 28, 32, 24, 22, 14, 4, 1,0, 1,0,0,0, 2, 1, 2, 1, 2, 5, 6, 21, 18, 8, 3
vvc7L68Mu3Fa4OnZ8rviFA, 1, 1,0,0,0,0,0,0, 1,0, 1, 2,0,0, 1,0, 2, 1,0,0,0, 1,0,0
fWEfX14W2_7GDOJBSQQU9Q, 7, 5, 9, 3, 3, 2, 1,0, 1,0,0, 1,0,0,0, 1, 2,0, 2, 3, 1, 1, 1, 1
4JNXUYY8wbaaDmk3BPzlWw, 136, 175, 244, 269, 220, 151, 65, 17, 4, 3, 2, 1, 1, 5, 20, 54, 136, 212, 269, 249, 188, 141, 95, 70
pmoIMK8zGWvKsVOPDBYfzg, 10, 16, 26, 28, 12, 6, 9, 1, 2,0,0,0,0,0,0,0, 1, 1,0, 2, 2, 2, 2, 2
Kn23LDd740SBVJ7mum0fwg, 1, 12, 12, 8, 5, 12, 24, 12, 31, 11, 8, 2, 1,0, 2,0, 1, 2,0, 2, 4, 2, 1, 3
XXW_OFaYQkkGOGniujZFHg, 42, 46, 61, 58, 64, 63, 78, 57, 39, 48, 21, 26, 8, 11, 22, 39, 77, 115, 141, 143, 103, 53, 35, 33
xkVMIk_Vqh17f48ZQ_6b0w, 27, 49, 83, 113, 82, 50, 14, 3, 4,0, 1, 3,0,0, 3, 1, 1, 6, 2, 5, 1, 1, 2, 7
rcaPajgKOJC2vo_l3xa42A, 49, 80, 103, 99, 73, 36, 10, 5, 2, 2, 2, 1, 1, 1, 12, 38, 87, 92, 183, 159, 72, 23, 17, 16
QJR4qBUHegWEozSQrGmBPw, 31, 57, 54, 51, 33, 42, 15, 6,0,0,0, 1,0,0, 3, 1,0, 3, 14, 29, 42, 33, 27, 11
xiAiahsdBfTxYCFfvZmMfQ,0, 2,0,0,0,0,0,0, 1,0,0,0,0,0,0, 5, 7,0, 6, 4, 7, 1,0, 1
rtlsfmdufArhk-47sWIf2w, 19, 25, 29, 25, 25, 16, 5, 2,0,0, 1,0, 1, 1, 1, 2, 1, 3, 2, 1,0, 2, 2,0
KVsv8wRGnLX8QWoNZKNMQA, 15, 25, 37, 47, 32, 19, 2, 3, 1, 1,0, 1,0,0,0, 1,0, 1, 1, 2,0,0, 1, 1
5z1WIr7E9P2CSzyN5seeSA, 2, 2, 1, 4,0, 1, 1, 1,0,0,0,0,0,0, 1, 1, 1, 2, 2, 1,0, 3,0, 1
Lau3N654yNyWdIIybea1uA, 11, 9, 24, 20, 26, 8, 8, 6, 1,0,0,0, 2,0, 1, 7, 16, 13, 16, 12, 4, 3, 11, 3
V9klA6JGT6Fz2UpVP_7sBw, 3, 3, 6, 6, 3, 1, 1, 2,0, 1,0,0,0,0, 1, 3, 6, 7, 11, 13, 6, 2, 1, 4
ujHiaprwCQ5ewziu0Vi9rw, 89, 91, 160, 126, 77, 30, 10, 5, 7, 3, 1, 2, 1,0, 10, 17, 33, 60, 80, 127, 142, 95, 58, 57
Fi-2ruy5x600SX4avnrFuA, 34, 61, 49, 51, 48, 24, 12, 3, 2, 1, 4,0, 1, 1,0, 5, 11, 23, 26, 42, 41, 36, 32, 21
mGjyaCZUVvFhO8nolbDdnQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0
aKEEQqL1UFMieilnylI1gw,0, 6, 11, 19, 16, 9, 4, 2, 2,0, 1,0,0, 1, 2, 1, 1, 3, 1,0, 2, 3, 2, 1
25wTaO0_Rk-GLb4k2uMs0Q, 15, 25, 23, 23, 14, 9, 5, 1, 1,0,0,0,0,0,0, 3,0, 6, 3, 5, 4, 3, 8, 3
L_ZLtfHvfzfoNVQ0-okTXg, 20, 31, 45, 57, 45, 27, 14, 5, 2, 2, 2,0, 2,0,0, 2, 5, 2, 5, 2, 1, 1, 1, 3
vW65SNLam99SyOuVagNuvg, 4, 7, 7, 13, 6, 3, 1,0,0,0,0,0,0,0,0,0,0,0, 1,0,0, 1, 1, 8
jbbFSVdIrac2QBuSV-NBLw, 11,0, 6, 7, 6, 8, 4,0, 3,0,0,0,0, 1, 3, 4, 3, 9, 5, 3, 5, 7, 4, 8
6fPQJq4f_yiq1NHn0fd11Q, 17, 15, 16, 9, 21, 13, 4, 1,0,0,0,0,0, 1, 3, 11, 12, 19, 26, 18, 16, 12, 9, 6
LYWbyu1EQM2o5hwHG5_Ldg, 12, 21, 31, 32, 24, 13, 5, 1,0, 1,0,0,0,0,0,0,0,0, 8, 5, 13, 10, 7, 7
0q_BHpxbikVtPRRLRu-U0g, 12, 43, 48, 52, 30, 16, 8, 4, 1, 2, 1, 1, 1, 1, 1, 1, 2, 4, 2, 2, 4, 3, 3, 3
Ou8pYS24azDWG0ru_vUcqg, 10, 5, 2, 7, 2, 1,0,0,0,0,0,0,0,0, 1,0, 1, 3,0, 5,0, 4, 1, 1
ruWTngdiC68O9la27hvvHw, 2, 11, 18, 12, 19, 27, 30, 19, 14, 5, 1,0,0,0,0, 1,0, 3, 2, 1, 1,0, 2, 1
W-YhRJOSezqESSas-oLArw, 3, 5, 4, 7, 1, 3, 5, 2, 1,0,0,0,0,0, 1, 1, 3, 4, 3, 3, 5, 4,0, 2
NvKNe9DnQavC9GstglcBJQ, 76, 71, 100, 77, 70, 50, 72, 60, 56, 55, 42, 42, 19, 9, 18, 22, 38, 50, 93, 126, 87, 56, 38, 39
u-67zd1ImTv3EEr5kIdWrA, 27, 40, 47, 63, 51, 22, 21, 6, 1, 2, 1,0,0, 4, 3, 10, 9, 24, 23, 21, 16, 13, 19, 13
m1BL2XSBqnqP1qfmbrKmug,0, 3, 2, 2, 4, 1,0,0, 1,0,0,0,0,0,0,0, 1,0,0, 1, 1,0,0,0
y5fwt6pAKnvYOSn-xOUepA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3XE-poXz9CeDao-Q7pqkTw, 8, 7, 9, 5, 9, 1, 2,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0
3aKRYHFXMjKiaSAsVH4qiw, 1, 2, 2, 2, 1,0, 1,0,0,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0
rTS8LsUmNIiXsXydE49tPA, 49, 50, 54, 52, 49, 27, 27, 19, 15, 5, 3, 1, 1, 1,0, 2, 6, 11, 21, 32, 42, 36, 27, 37
78TC3sZSYBzBsSJ0z5pyhw, 1, 3, 4, 6, 7, 1, 2,0,0,0, 1,0,0,0,0,0, 1,0, 1,0,0, 1,0,0
L-zHt7gZITG1z8l7TZ4dUg, 6, 5, 1, 4, 2,0,0,0,0,0,0,0,0,0,0,0, 1, 1,0, 1, 1, 1, 4, 1
H8qpFitIesth86zqR4cwYg, 56, 54, 47, 57, 40, 62, 56, 25, 13, 3, 3, 2, 4, 14, 35, 55, 156, 131, 76, 51, 70, 70, 55, 57
ujKxpaUmTUVpGRBFSvZfbg, 2, 7, 7, 12, 6, 2, 4,0, 1,0,0,0,0,0,0,0,0,0, 2,0,0, 1,0,0
2weQS-RnoOBhb1KsHKyoSQ, 113, 138, 166, 132, 73, 21, 16, 10, 3, 2, 2, 2, 2, 1, 1, 19, 39, 76, 114, 129, 112, 104, 84, 57
PDIh1lVtKlUqPJROXYJQvQ, 13, 30, 34, 64, 42, 36, 15, 4, 1,0, 1,0,0,0, 3,0,0,0, 1,0,0, 2, 4, 1
ANAGlfG4ELW3jiO62GQ1zw,0,0,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ANVuBMmpkXpFd5Hzkn4_Q, 17, 19, 25, 19, 24, 15, 15, 5,0,0,0,0,0,0,0, 1,0, 3, 7, 19, 20, 10, 11, 8
-3zffZUHoY8bQjGfPSoBKQ, 13, 13, 29, 13, 12, 6, 1, 1,0,0,0,0, 1,0,0,0, 2,0, 1, 1, 4, 3, 3, 1
qmh6zxtJ8C8-YiUPv7ySlw,0, 2, 1, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R3TC2oq8fQK9c9BNMZ-ynA, 26, 34, 34, 52, 41, 37, 17, 4, 5,0,0,0,0,0,0,0, 1,0, 7, 22, 31, 25, 23, 30
lQ9VmIWvM6v-rONPkYX8aQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irt97q32ROIgQJOEqseebQ,0, 2,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0, 1, 1,0,0,0,0
f_eiOrEcMnkHB7GvQVOHkQ, 2,0,0,0,0, 1,0, 1, 1, 1,0,0,0, 1, 4, 10, 18, 33, 38, 27, 39, 25, 11, 4
SZEFE5hL7aN5nM-A44iPwQ, 15, 27, 34, 40, 36, 12, 4, 1, 2,0, 1, 2, 1, 1, 2,0,0,0, 1, 1,0, 2, 2, 2
Do4n_yK_K6DmR9_Es5qwlA, 4, 5, 1, 5, 4, 7, 5, 1, 6,0, 1,0,0, 1, 5, 4, 4, 3, 2, 3, 4,0, 2, 3
5EIuCcoHY2evAhFMBV6G6g, 2, 2, 2, 4, 2, 5,0,0,0,0,0,0,0,0, 1,0,0,0, 2,0, 1, 1, 2, 1
-JfncbVURtvuzBbof40o1w, 2, 1, 2,0, 1, 1, 1,0, 2,0,0,0, 1,0,0,0, 1, 5, 3, 2, 5,0,0, 1
LFs5jyYdXlzi0SpAYi1eSA, 46, 68, 75, 72, 48, 27, 8,0, 1, 2,0,0,0,0,0, 1, 1, 5, 7, 30, 33, 21, 19, 16
mgc8BmE6Tdt4MVOy6siZoA, 5, 4, 1, 2,0,0, 1,0, 1,0,0,0,0,0,0,0, 1, 1, 3, 5, 4, 3, 8, 4
Mn6PbumS7GL2v3jPilTaeg, 5, 14, 32, 47, 51, 33, 9,0,0, 1,0, 1,0, 1,0, 2, 5, 4, 15, 40, 45, 54, 19, 5
GXDRFAunLh0aRao6ERnM4A, 3, 3, 4, 5, 1, 4,0, 3,0, 1,0, 1,0,0,0,0,0, 1,0,0, 1, 2, 1, 2
dYMhfzyZyklXELmYq_wfKg, 12, 16, 14, 20, 10, 5, 1,0, 1,0,0,0,0,0,0, 2, 9, 7, 16, 22, 14, 10, 10, 10
ZkGDCVKSdf8m76cnnalL-A, 31, 51, 55, 53, 32, 28, 6, 3, 3,0,0,0, 1, 3, 4, 20, 42, 59, 62, 71, 58, 44, 38, 24
_j2EtQtgLuXGRBfbM5YwZA, 33, 42, 35, 50, 38, 30, 32, 30, 27, 30, 10, 1, 2,0, 1, 1,0, 1, 29, 45, 52, 28, 19, 9
dCUuzw3R2rPqKyN2Zl9zRw, 9, 17, 37, 37, 29, 19, 4,0, 1,0, 1,0,0, 1, 1,0, 1,0, 1, 1,0, 1, 1, 1
ZCQa7CJxZ-53Zxd_pobWug, 7, 3, 5, 8, 10, 7, 7, 1,0,0,0,0, 1,0, 2, 8, 8, 12, 18, 13, 16, 5, 3, 1
0lxyY2bwmpde2QHcnh8fZQ,0,0,0,0,0,0,0, 1,0,0, 1,0,0,0,0,0,0,0,0,0,0, 1,0,0
c0ZerP3dvw3x2IWXzNKDyQ, 1,0, 2, 1,0, 2, 10, 3, 3, 6, 9, 4, 2, 2,0,0, 4, 2, 1, 4,0, 1,0, 2
CCRgGKhzxSpl38w7yhqKUw, 23, 26, 31, 42, 37, 23, 25, 30, 19, 5, 2, 2,0, 1,0,0, 2, 4, 17, 28, 28, 25, 24, 19
Rb2s2-2kIvbPXnPEuM_OBg, 15, 23, 20, 21, 17, 10, 10, 2, 4, 2, 1,0, 1,0,0,0, 3, 13, 7, 5, 11, 11, 9, 6
T-eEjmbEeQ53ezioW_9vxQ, 6, 4, 2, 6, 6, 5,0,0,0,0,0,0,0,0, 1,0, 1,0, 1, 2, 1,0, 1, 1
YuiM5VKscO8rS1EX7f19_g, 20, 22, 39, 34, 39, 16, 7,0,0, 1,0, 1,0, 1, 3, 4, 2, 3, 18, 19, 21, 21, 9, 13
mUdalYTuAtnZm2K9zoH27Q, 30, 48, 50, 51, 52, 34, 12, 3, 3, 2,0,0,0,0,0, 2,0, 3, 1, 3,0,0,0, 2
8yiLVWzJyyTEhYE0fVNvlA, 3, 6, 11, 4, 7, 6, 2, 1, 1, 1,0,0,0,0, 1,0,0,0, 1,0, 4, 1,0, 1
uQavb7YPhMo89AjwZcjb0w, 7, 6, 6, 7, 5, 4, 13, 3, 2, 5, 3, 2, 1, 1, 2, 1, 2, 1, 2, 6, 10, 5, 2, 4
9wxxjUKdaiWeK0fGxSYhzQ, 4, 3, 1, 5, 3, 6, 8, 5, 3, 4, 4, 1,0, 2, 5, 9, 9, 20, 15, 9, 13, 5, 1,0
zU9w_xRlQSRIYXxGo-HSOA, 22, 16, 18, 21, 15, 19, 17, 10, 12, 5, 3, 3, 3, 1, 1, 5, 13, 10, 24, 33, 29, 27, 6, 8
3Gt3xskppi9jZuTrwrhLNg, 39, 45, 48, 51, 41, 19, 3, 1, 1,0,0, 1, 1,0, 1,0, 2, 1, 1, 6, 4, 6, 7, 4
duw-3Aj7gAKbQG-isS5UtQ, 2, 9, 5, 11, 8, 3, 1,0,0, 1,0,0,0, 1, 5, 5, 14, 18, 13, 15, 18, 11, 6, 4
ZosrzTfiiPhbURA04AQTUA, 2, 1, 2, 2,0, 3,0, 1, 2, 3,0,0,0,0, 5, 10, 5, 11, 24, 19, 2, 1, 1,0
PlMJAouo0D0ZXHkCDj6eeg,0,0, 2,0, 3, 2,0, 1, 1, 1,0,0,0,0, 1,0, 4, 3, 6, 8, 3, 5, 2,0
MbhIK-51P6TmHWLLa-n4Sg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0
ybq76JnmovyueBmrxef-aQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db04aHdl79B5OUo_tknYZw, 5, 7, 7, 7, 6, 1,0,0,0,0,0,0,0,0,0,0, 1, 4, 2, 6, 13, 6, 1, 3
Rd11Bosr8JkfoUhZLzpuxg, 12, 25, 28, 29, 12, 6,0,0, 1,0,0,0,0,0,0,0, 3,0, 7, 18, 8, 9, 8, 12
-U7tvCtaraTQ9b0zBhpBMA, 15, 22, 23, 23, 14, 8, 3, 3,0,0,0,0, 1, 1, 6, 13, 15, 28, 27, 19, 23, 11, 8, 7
bK_eTLw_uEuEyMzdZlKN6A, 9, 16, 20, 20, 22, 14, 6, 1, 2,0,0,0,0,0,0, 1, 1, 1, 1, 2,0, 1,0, 2
4hG2j_ibsNblDgqei05U_g, 11, 23, 36, 33, 21, 12, 3,0,0, 1, 1, 1,0,0, 1, 1, 1,0, 1, 2, 11, 6, 8, 6
JTFFtWy_chbsHTs95yD_2Q, 14, 6, 18, 21, 16, 22, 12, 10, 11, 9, 10, 4, 5, 1, 8, 12, 18, 33, 35, 33, 25, 21, 16, 10
NI0CofjIlWO4XwpGbLL6Tg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KJsGM_gLm597KEJ95PUfsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0, 1,0,0,0,0
G5or_Fra4-6IYOVlm_dI2Q, 16, 22, 16, 15, 23, 29, 25, 15, 5, 1,0,0,0,0,0,0, 1, 1, 6, 15, 16, 10, 10, 11
h2RbC1Lu20L1GHim_p24WQ, 1, 2, 2, 2,0, 3,0, 1,0,0,0,0,0,0,0,0, 1,0, 1, 4, 5, 2,0,0
-Ylpy3VyRWwubf9dysuwjQ, 25, 38, 45, 37, 47, 39, 21, 2, 1, 1, 1,0,0,0,0, 2, 2, 3, 14, 24, 27, 27, 22, 21
tjYHsz4ydS6GuBSv-uifQA, 3, 1, 5, 4, 1, 8, 2, 1, 1,0,0, 1,0,0,0,0, 2, 1,0, 2, 3, 1, 4, 1
R_ZlcX46pPdjhjmfd043LA, 19, 30, 44, 30, 28, 32, 8, 2,0,0, 1, 1, 1,0,0, 3,0,0, 6, 9, 13, 13, 8, 3
fQt4D34vcJNtEf8Q4zte3w, 15, 37, 56, 42, 54, 36, 26, 15, 1, 3,0,0,0,0, 1,0, 1, 1, 3, 3, 2, 6, 4, 8
Md6895ZtS3FA8a0pUaH6nw, 2, 5, 10, 5, 8, 2, 10, 10, 6, 6, 5, 3, 1, 1, 4, 5, 10, 13, 24, 13, 8, 10, 7, 4
VUtazCTIc0aoOrQprP_s-Q, 7, 19, 16, 35, 14, 24, 16, 4, 5, 3,0,0,0, 2, 1,0, 1, 2, 2, 7, 14, 9, 11, 6
C2yaxqgm99TX8uTFpManKA, 5, 2, 9, 5, 2, 6, 1,0, 2,0,0,0,0,0,0, 1, 6, 6, 8, 8, 4, 2, 5,0
RycZOiohghoI0Ssg2Qqgqw, 1, 5, 1, 2, 3, 2, 3, 3, 3, 2,0,0,0,0,0, 3, 4, 9, 8, 4, 7, 8, 2,0
uBCRRQJ4ukFaE_UyY6T1uQ, 6, 2, 3, 5, 5,0, 1,0,0, 1,0,0,0,0,0, 1,0,0,0, 1,0, 2, 2,0
ksuxxeP_V73Y4iKPeLq77A, 3, 7, 4, 7, 3, 3,0, 1,0,0,0,0,0,0,0, 2, 2, 7, 4, 7, 1, 4, 1, 3
