business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
AMTNJbYbu0OMMAkx4meQxw, 2, 1, 6,0, 3, 1, 1, 1,0,0,0,0,0,0,0, 1, 1,0,0, 1,0,0,0,0
df5IJWW0-C4AJDCS9AwtbQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yP3tjunvqenEiKSZb9mwmA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5VXlHFrYZZzj7zfZEsz5nQ, 10, 6, 8, 7, 14, 4,0,0,0,0,0,0,0, 1,0,0, 1, 1, 3, 5, 6, 6, 2, 1
ppmYIHMCIL5bocUsJSsDWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bqbAhYZQeokD3zqN77XLA, 2, 1, 1,0, 1,0, 1,0, 1,0,0,0,0,0,0,0,0,0,0,0, 1,0, 1, 2
yNVcnSaMSrTmjJBMrHTy9w, 24, 36, 39, 52, 31, 12, 4,0, 1,0,0,0,0, 1,0, 2, 1,0, 1,0, 2,0, 1, 3
M5Ft2YKkh9fFjyUNmAeRGA,0, 1,0, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,0, 1,0
wPiRP76arN0NB3M1ZXXp7g, 13, 22, 26, 26, 19, 7, 5, 4,0,0,0,0,0,0, 2, 1, 1,0, 7, 5, 7, 9, 6, 8
3c6U5CdxsN_6Gpc6dqTylg, 1, 1, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0, 3, 3, 1,0,0
12f7GOkkC0GZRMif-fidhQ, 1,0,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0, 2,0,0,0,0
zq34Nb2zekXVI0G5Ip-Y4w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0
hb2u9dUQkbWYIHhXCiFsrg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LtXy1VinKWfuLFslVarKRw, 8, 14, 6, 16, 5, 11, 16, 14, 12, 13, 8, 5, 1,0,0, 2, 4, 7, 11, 10, 16, 22, 9, 8
COq9tlt6lPGUiMbEpHmv_w,0, 2, 1, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 3, 3, 1, 2, 1
aoXb8mDCyb-XbkITiIfYVA, 1,0, 2, 2, 2,0, 2,0,0,0,0,0,0, 1,0,0,0,0, 2, 1, 3, 1,0,0
4v5ZLpmNn13Mze1w_XfWHw, 9, 5, 12, 6, 4, 3, 1,0,0, 1,0,0, 1,0,0,0, 1, 2, 12, 7, 6, 6, 5, 5
b3vRI8yXNK34hgC0Wd4Iag, 10, 13, 18, 20, 23, 18, 10, 6, 1, 2, 1, 1, 2,0, 4, 11, 22, 10, 19, 28, 27, 18, 13, 8
nnDLapJk1z2NJE0-XzwMlQ, 15, 31, 33, 46, 35, 20, 6, 2, 2, 2, 1,0,0, 1,0, 2, 1,0, 3,0, 3,0, 1, 7
JsCKeWHA8n_5mFQ3F6t4UA, 9, 14, 18, 17, 15, 6, 4, 1, 1,0,0,0,0,0,0,0,0,0, 5, 5, 9, 6, 8, 4
5iAFiMPfitcYDMeII5_dnQ,0, 1, 3,0, 5, 1,0, 1, 1,0,0,0,0,0,0,0,0, 1,0,0, 1, 3, 1,0
Xensz-o7iwV1jDhYCP8SBw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0,0
74C1z6cqEdvJVgETTcEodw, 3, 9, 11, 15, 14, 3, 1,0,0,0,0,0,0,0,0, 1,0,0, 1,0, 2,0, 1,0
Cde8PHRM5c359-dnCUk7KQ, 3, 3, 4, 4, 2,0,0, 3,0,0,0,0, 1,0,0,0,0,0,0,0,0,0,0,0
ChQmxnYLSVIQkL8Ct8z55A,0, 1, 2, 2, 3, 4,0,0,0,0,0,0,0,0, 1,0, 1, 1, 5, 3, 4, 4, 4, 1
bSY97kgQpJ5BrpgW40V1qg, 10, 24, 22, 18, 14, 7, 3, 1,0,0,0,0,0,0, 1, 1, 3,0,0,0, 1,0,0, 1
SgGsN9Uc8bSkE0p5IAkMAQ,0, 1,0, 2,0,0,0, 1,0,0,0,0,0,0,0,0, 1, 2,0, 1, 1,0,0,0
PwpSY0vO3XlQXKOuqiqZMQ, 4, 9, 11, 16, 5, 3, 1, 1,0,0,0,0,0, 1, 1,0, 1,0, 2, 12, 7, 5, 7, 4
dusNIzdCaH6EoLl2hRy6cQ, 3, 3, 2, 3, 4, 3, 4, 1,0, 1,0,0,0,0,0,0,0, 1, 3, 4, 1, 2, 3, 7
FgPANtTwZqXB-edLkZTXQg, 1, 1, 2, 2, 1, 2, 4, 2,0, 3, 2, 1, 1,0,0,0, 2, 1, 1, 2, 2, 1, 2,0
0QHMAUi6NdOUZ1ckXq0-sA, 12, 16, 10, 18, 13, 7, 3, 2,0, 1,0,0,0,0,0, 1, 3, 7, 6, 3, 5, 7, 14, 11
zkhBU5qW_zCy0q4OEtIrsA, 3, 7, 12, 11, 8,0,0, 1,0,0,0,0,0,0,0, 1, 2, 1, 3, 5, 15, 6, 3,0
742D-FQL6glg1ek71G4R2w,0, 1, 1,0,0,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 2,0,0
3fPIRTnBhd81MixgS9YoMQ, 9, 15, 9, 19, 7,0,0, 1,0,0,0,0,0,0,0,0, 1,0, 3, 17, 14, 16, 11, 7
PWjgwphd2prhtqTPWwLbXw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xVEtGucSRLk5pxxN0t4i6g, 21, 38, 42, 38, 47, 29, 10, 8,0, 1, 1, 1,0,0, 3, 4, 5, 4, 15, 16, 27, 19, 19, 16
MnYGGxWpMyQ7oncUPjbEmw, 3, 1, 1, 3, 3,0, 2, 2, 1,0,0,0,0,0,0, 2, 1, 2, 2, 2,0, 2, 2, 1
d_L-rfS1vT3JMzgCUGtiow, 29, 43, 62, 73, 37, 8,0, 1, 2,0,0,0,0, 2,0, 5, 3, 4, 34, 61, 46, 28, 36, 29
f16oe_yaGBh4AFK_mlBabw, 4, 1, 2,0, 1, 1,0,0,0,0,0,0,0,0,0,0,0,0, 3, 1, 2, 3, 4, 1
oaqbLDW3wNqkynlnp4mvlw, 9, 8, 21, 24, 18, 9, 3, 2, 1,0,0,0,0, 1,0, 1,0,0, 1, 7, 1, 3,0, 1
g62SlImzhs6_1t-knPjd8w, 34, 45, 48, 39, 21, 27, 9, 4,0, 2,0,0,0, 2,0,0, 2, 1, 2, 1, 2, 1, 8, 18
LJvGjabschy4zGXwnAk2Wg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZpMoI5EECS6Rm7KigN1gPg, 1, 6, 8, 8, 9, 6,0, 1,0, 1,0,0,0,0,0, 1, 1, 1,0, 3, 3, 2, 1, 1
BjH8Xepc10i6OhCDQdX6og, 23, 26, 32, 32, 25, 10, 4, 1,0,0,0,0, 1, 1,0, 1, 1, 2, 6, 13, 20, 15, 6, 18
Cni2l-VKG_pdospJ6xliXQ, 54, 43, 66, 75, 41, 29, 11, 1, 2,0,0, 1, 1, 1, 1, 1, 1,0, 32, 57, 58, 42, 36, 30
XZbuPXdyA0ZtTu3AzqtQhg, 37, 62, 72, 86, 63, 33, 9, 2,0, 2, 1,0, 1, 2, 3, 3,0, 3, 20, 52, 61, 46, 12, 8
--9e1ONYQuAa-CB_Rrw7Tw, 12, 38, 42, 57, 38, 19, 9, 4, 1, 1,0,0,0, 1, 1, 3, 3,0, 6, 13, 11, 7, 2, 2
w12x7UBSSRsdbp3ZqguG3Q, 7, 16, 22, 19, 25, 14,0, 3,0,0,0,0,0,0, 1, 2, 1, 2, 4, 4, 10, 8, 6, 5
vvc7L68Mu3Fa4OnZ8rviFA,0,0, 1,0,0,0,0,0, 1,0, 1,0,0, 1,0,0,0, 1, 1, 1,0,0,0,0
fWEfX14W2_7GDOJBSQQU9Q, 2, 3, 2, 5, 5, 3,0, 1,0,0,0,0,0,0, 2, 2, 1, 1, 1,0, 1, 4, 4, 1
4JNXUYY8wbaaDmk3BPzlWw, 72, 110, 180, 169, 157, 101, 42, 14, 5, 1, 1,0,0, 3, 28, 60, 88, 145, 146, 143, 121, 87, 63, 37
pmoIMK8zGWvKsVOPDBYfzg, 2, 1,0, 2, 2, 1,0,0,0,0, 1,0,0,0,0,0,0,0, 1,0, 5, 1, 4, 2
Kn23LDd740SBVJ7mum0fwg, 2, 11, 7, 8, 9, 11, 16, 10, 9, 4, 3, 2,0,0, 1,0,0, 3, 3, 5, 4, 3, 6, 3
XXW_OFaYQkkGOGniujZFHg, 17, 34, 53, 51, 48, 47, 34, 33, 25, 31, 26, 13, 11, 11, 19, 31, 44, 75, 105, 72, 57, 28, 25, 16
xkVMIk_Vqh17f48ZQ_6b0w, 18, 39, 84, 70, 66, 35, 10, 3, 2,0, 2,0,0, 1, 1, 4, 5, 1, 1, 2,0, 1, 3, 1
rcaPajgKOJC2vo_l3xa42A, 26, 41, 56, 68, 63, 27, 14, 6, 6, 1, 1,0, 1, 1, 20, 54, 70, 76, 96, 86, 43, 10, 16, 12
QJR4qBUHegWEozSQrGmBPw, 15, 26, 41, 34, 32, 20, 5, 5, 1,0,0,0,0,0, 4, 1, 1,0, 11, 33, 22, 20, 14, 7
xiAiahsdBfTxYCFfvZmMfQ, 1, 1,0, 1,0,0,0,0,0, 1, 1,0,0,0, 2, 4, 1, 3, 7, 6, 4,0,0,0
rtlsfmdufArhk-47sWIf2w,0, 1, 2, 4, 7, 1,0, 2,0,0, 2,0,0,0,0, 1, 2,0, 3, 2, 2, 4,0, 2
KVsv8wRGnLX8QWoNZKNMQA, 14, 17, 39, 30, 29, 17, 3,0, 2,0,0,0,0,0, 1,0, 2, 1, 2, 1, 2,0, 3, 1
5z1WIr7E9P2CSzyN5seeSA, 3,0, 1,0, 1, 1, 1,0,0,0,0,0,0, 1, 1, 1, 1, 1, 2,0,0, 1, 1,0
Lau3N654yNyWdIIybea1uA, 7, 11, 15, 17, 10, 7, 5, 2, 1,0,0,0,0, 1, 4, 7, 12, 11, 5, 2, 10, 1, 3, 3
V9klA6JGT6Fz2UpVP_7sBw, 11, 8, 14, 3, 5, 1, 1,0,0,0,0, 1,0,0,0, 2, 9, 9, 8, 9, 5, 3, 3, 3
ujHiaprwCQ5ewziu0Vi9rw, 74, 86, 111, 98, 64, 34, 6, 7, 3, 1, 1, 2,0, 1, 8, 16, 21, 41, 70, 81, 55, 52, 42, 52
Fi-2ruy5x600SX4avnrFuA, 23, 51, 38, 40, 34, 25, 8, 5, 2, 1, 4,0, 1, 2, 2, 10, 17, 18, 24, 33, 23, 23, 18, 11
mGjyaCZUVvFhO8nolbDdnQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0
aKEEQqL1UFMieilnylI1gw, 1, 10, 18, 18, 8, 5, 4, 1, 2,0,0,0,0,0, 2,0, 1, 3, 2, 4,0, 1,0, 3
25wTaO0_Rk-GLb4k2uMs0Q, 13, 18, 19, 25, 17, 9, 3, 2,0,0,0,0,0,0,0,0, 3, 2, 1, 4, 2, 6, 8, 9
L_ZLtfHvfzfoNVQ0-okTXg, 11, 29, 39, 43, 45, 31, 10, 5, 2, 1, 2,0, 1,0, 1, 1, 1,0,0,0, 2, 1, 1, 1
vW65SNLam99SyOuVagNuvg, 6, 7, 6, 8, 4, 1,0,0, 1,0,0,0,0,0,0,0,0,0,0,0,0, 1,0, 1
jbbFSVdIrac2QBuSV-NBLw, 10, 6, 2, 3, 8, 4, 3, 3, 1,0,0,0,0, 3, 1, 5, 2, 2, 3, 3, 3, 6, 2, 2
6fPQJq4f_yiq1NHn0fd11Q, 12, 10, 8, 10, 5, 9, 7, 1, 1, 3,0,0,0,0, 1, 6, 13, 15, 16, 19, 12, 8, 6, 7
LYWbyu1EQM2o5hwHG5_Ldg, 12, 23, 30, 28, 11, 11, 2, 2, 1,0,0,0,0,0, 1, 1,0,0, 3, 13, 13, 7, 4, 3
0q_BHpxbikVtPRRLRu-U0g, 7, 19, 19, 31, 32, 18, 5, 5, 3,0, 1,0, 1,0,0, 1,0, 5,0, 2, 3, 2, 3, 1
Ou8pYS24azDWG0ru_vUcqg, 2, 4, 3, 1, 1, 1,0,0,0,0,0,0,0, 1,0, 2, 1, 4, 1,0, 1, 3, 1, 2
ruWTngdiC68O9la27hvvHw, 13, 15, 28, 31, 25, 26, 28, 19, 7, 2, 2,0,0,0,0,0, 2,0, 1, 2,0, 2, 1, 1
W-YhRJOSezqESSas-oLArw,0, 7, 2, 4, 1, 3, 2,0,0,0,0,0,0,0,0, 1, 2, 4, 1, 4, 11, 5, 2, 4
NvKNe9DnQavC9GstglcBJQ, 43, 44, 57, 43, 59, 48, 30, 27, 23, 18, 17, 9, 4, 5, 12, 20, 37, 55, 54, 61, 70, 40, 39, 22
u-67zd1ImTv3EEr5kIdWrA, 20, 27, 31, 49, 41, 34, 7, 7, 2, 2,0,0,0,0, 2, 3, 11, 10, 12, 19, 17, 9, 13, 15
m1BL2XSBqnqP1qfmbrKmug, 1, 2, 2, 4, 6, 1,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0
y5fwt6pAKnvYOSn-xOUepA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3XE-poXz9CeDao-Q7pqkTw, 10, 8, 5, 10, 5, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1, 1
3aKRYHFXMjKiaSAsVH4qiw,0,0,0,0, 2,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0
rTS8LsUmNIiXsXydE49tPA, 34, 41, 48, 35, 38, 26, 25, 17, 10, 1, 1, 1,0, 2, 1, 2, 6, 4, 15, 40, 43, 38, 24, 21
78TC3sZSYBzBsSJ0z5pyhw,0, 3, 4, 5, 2, 2, 1, 1,0,0,0,0,0,0,0,0,0, 1, 1,0,0,0,0,0
L-zHt7gZITG1z8l7TZ4dUg,0,0, 1,0, 1,0,0, 2, 1,0,0,0,0,0,0,0,0, 1, 1,0, 3, 1, 2,0
H8qpFitIesth86zqR4cwYg, 47, 39, 32, 41, 40, 44, 30, 18, 5,0, 3,0, 3, 9, 18, 45, 141, 100, 68, 47, 35, 46, 44, 47
ujKxpaUmTUVpGRBFSvZfbg, 1, 1, 2, 1, 2,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0, 1,0,0,0
2weQS-RnoOBhb1KsHKyoSQ, 83, 73, 107, 88, 47, 23, 13, 6, 3, 1, 2,0,0, 2, 1, 14, 30, 62, 74, 73, 73, 75, 55, 35
PDIh1lVtKlUqPJROXYJQvQ, 8, 17, 27, 38, 23, 6, 3, 1,0, 2,0,0,0, 2,0, 1,0, 3, 2, 2, 2, 1, 2, 3
ANAGlfG4ELW3jiO62GQ1zw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ANVuBMmpkXpFd5Hzkn4_Q, 11, 16, 16, 18, 15, 12, 15, 2, 1,0, 1,0,0,0,0,0,0,0, 6, 12, 12, 9, 3, 7
-3zffZUHoY8bQjGfPSoBKQ, 8, 22, 27, 27, 18, 6, 6, 2,0,0, 1, 1, 1, 1, 4, 1, 1,0,0, 2, 1, 3, 2, 1
qmh6zxtJ8C8-YiUPv7ySlw,0,0,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R3TC2oq8fQK9c9BNMZ-ynA, 28, 55, 38, 23, 16, 20, 2, 1, 4,0,0, 1,0,0, 1, 1,0,0, 7, 15, 23, 20, 26, 23
lQ9VmIWvM6v-rONPkYX8aQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
irt97q32ROIgQJOEqseebQ, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1,0,0
f_eiOrEcMnkHB7GvQVOHkQ, 1, 2, 1,0,0, 1,0,0,0,0,0,0,0,0, 3, 5, 18, 28, 23, 33, 16, 19, 4,0
SZEFE5hL7aN5nM-A44iPwQ, 8, 14, 27, 32, 24, 4, 5, 2, 1, 1, 1,0, 1,0,0, 2,0, 2, 2, 1, 2, 1, 3,0
Do4n_yK_K6DmR9_Es5qwlA, 1, 4,0, 6, 4, 5, 3, 5, 2,0,0, 1,0, 2, 1, 1, 5, 4, 4, 2, 1, 2, 5, 4
5EIuCcoHY2evAhFMBV6G6g, 3, 6, 1, 4, 3, 2,0,0,0,0,0,0,0,0, 1,0, 1,0,0, 2, 2, 1,0, 1
-JfncbVURtvuzBbof40o1w, 1, 1,0, 2, 2, 2,0, 3,0,0,0,0,0,0,0,0, 2, 5, 3, 3, 5, 1, 1,0
LFs5jyYdXlzi0SpAYi1eSA, 43, 40, 65, 67, 38, 26, 12, 3, 1, 1,0,0,0,0, 1, 1, 1, 2, 19, 22, 19, 29, 14, 4
mgc8BmE6Tdt4MVOy6siZoA, 3, 4, 2, 2,0,0, 1,0,0,0,0,0,0,0,0,0,0, 2, 2, 3, 5, 3, 4, 1
Mn6PbumS7GL2v3jPilTaeg, 5, 8, 39, 37, 31, 24, 3, 2, 1,0, 1,0,0, 2,0, 1, 3, 7, 15, 34, 42, 36, 16, 6
GXDRFAunLh0aRao6ERnM4A,0, 2, 5,0, 2, 2, 2,0, 1,0, 1,0,0,0,0,0, 1, 1,0, 1, 2, 3, 1, 1
dYMhfzyZyklXELmYq_wfKg, 11, 11, 14, 12, 9, 1, 1,0,0,0,0,0,0,0, 2, 5, 13, 16, 16, 11, 15, 12, 11, 8
ZkGDCVKSdf8m76cnnalL-A, 34, 29, 32, 38, 41, 12, 7, 1, 1,0,0, 1,0, 2, 5, 19, 30, 51, 52, 55, 35, 35, 16, 17
_j2EtQtgLuXGRBfbM5YwZA, 23, 24, 24, 31, 20, 11, 15, 18, 20, 15, 5, 1, 1, 1,0,0,0, 1, 14, 19, 32, 27, 20, 11
dCUuzw3R2rPqKyN2Zl9zRw, 9, 15, 38, 33, 32, 15, 2, 1,0, 1,0,0,0, 1,0, 1,0, 1,0,0, 2, 2,0, 1
ZCQa7CJxZ-53Zxd_pobWug, 3, 4, 4, 7, 9, 8, 1,0, 1,0,0,0,0, 1, 3, 2, 5, 16, 7, 7, 4, 6, 6, 6
0lxyY2bwmpde2QHcnh8fZQ,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,0,0,0, 1, 2,0,0,0,0,0
c0ZerP3dvw3x2IWXzNKDyQ, 2, 3,0, 1, 2, 1, 1, 5, 4, 3, 3, 5,0,0,0, 2, 4, 4, 3, 1,0,0, 2,0
CCRgGKhzxSpl38w7yhqKUw, 11, 20, 23, 22, 36, 17, 9, 13, 8, 6,0,0, 1,0,0, 1, 1,0, 14, 23, 18, 19, 16, 8
Rb2s2-2kIvbPXnPEuM_OBg, 7, 12, 15, 15, 12, 11, 3, 6, 4, 2,0,0,0,0,0, 3, 1, 5, 9, 8, 7, 5, 4, 7
T-eEjmbEeQ53ezioW_9vxQ, 5, 4, 2, 4, 1, 2, 2, 1,0,0,0,0,0,0,0,0,0, 1, 1,0, 2, 1, 1, 1
YuiM5VKscO8rS1EX7f19_g, 21, 21, 34, 30, 24, 3, 3,0,0,0, 1,0,0, 1,0, 2,0, 2, 7, 26, 17, 19, 11, 14
mUdalYTuAtnZm2K9zoH27Q, 13, 25, 40, 37, 36, 20, 11, 2, 6,0,0,0,0,0,0, 1, 2, 4,0, 2, 1, 2, 2, 2
8yiLVWzJyyTEhYE0fVNvlA, 2, 5, 3, 11, 11, 10,0, 3,0, 1, 1,0,0,0,0,0,0,0,0,0, 1, 1, 1,0
uQavb7YPhMo89AjwZcjb0w, 1, 6, 7, 6, 7, 2, 2, 3, 4, 3,0, 2, 1, 1,0, 1,0,0, 3, 1, 6, 3, 8,0
9wxxjUKdaiWeK0fGxSYhzQ, 1, 4, 7, 2, 5, 3, 3, 1, 1,0, 5,0, 1, 2, 1, 6, 6, 10, 14, 11, 8, 12, 7,0
zU9w_xRlQSRIYXxGo-HSOA, 14, 22, 19, 15, 11, 5, 2, 10, 11, 3, 2,0,0,0,0, 4, 10, 17, 14, 13, 12, 18, 16, 7
3Gt3xskppi9jZuTrwrhLNg, 22, 37, 56, 67, 22, 5, 2, 1, 1,0,0,0,0,0, 1,0, 1, 3, 6, 2, 7, 5, 3, 7
duw-3Aj7gAKbQG-isS5UtQ, 12, 10, 9, 9, 7,0, 1,0, 1,0,0,0, 1, 1, 5, 10, 11, 6, 11, 13, 9, 2, 7, 7
ZosrzTfiiPhbURA04AQTUA,0, 1,0,0,0, 1, 1, 1, 2, 1, 1,0,0,0, 2, 3, 10, 13, 10, 9, 4, 2,0, 1
PlMJAouo0D0ZXHkCDj6eeg,0, 2, 2, 4, 3, 1,0,0,0,0,0,0,0,0, 1, 4, 4, 2, 2, 5, 2, 2, 1, 2
MbhIK-51P6TmHWLLa-n4Sg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ybq76JnmovyueBmrxef-aQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db04aHdl79B5OUo_tknYZw, 1, 6, 6, 6, 8, 1, 1,0,0,0,0,0,0,0,0, 2, 4, 3, 3, 2, 4, 4, 1, 3
Rd11Bosr8JkfoUhZLzpuxg, 14, 29, 23, 25, 12, 12, 4, 3, 2,0,0,0,0,0,0,0, 1,0, 8, 6, 11, 4, 8, 3
-U7tvCtaraTQ9b0zBhpBMA, 8, 3, 16, 16, 9, 5, 2,0, 2, 1,0,0,0, 1, 3, 8, 12, 22, 18, 18, 11, 9, 6, 11
bK_eTLw_uEuEyMzdZlKN6A, 2, 2, 8, 11, 9, 5, 2, 2,0,0,0,0,0, 1,0,0,0,0, 1, 1, 2, 1, 3, 1
4hG2j_ibsNblDgqei05U_g, 11, 9, 10, 23, 16, 13, 1, 1,0,0, 1,0,0,0,0, 1,0, 1, 1, 3, 4, 5, 5, 3
JTFFtWy_chbsHTs95yD_2Q, 7, 8, 6, 10, 15, 11, 10, 13, 5, 10, 7, 2, 3, 3, 7, 13, 29, 22, 27, 26, 21, 13, 9, 10
NI0CofjIlWO4XwpGbLL6Tg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KJsGM_gLm597KEJ95PUfsw,0,0, 1,0,0,0,0,0, 1, 1,0,0,0,0,0,0,0, 1,0,0,0,0,0,0
G5or_Fra4-6IYOVlm_dI2Q, 8, 9, 18, 21, 16, 24, 10,0, 3, 3, 1, 1,0,0,0,0, 2,0, 6, 6, 4, 5, 9, 6
h2RbC1Lu20L1GHim_p24WQ, 3, 2,0,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0, 2,0, 1, 3, 2, 1
-Ylpy3VyRWwubf9dysuwjQ, 27, 24, 21, 31, 31, 31, 14, 6,0, 1,0,0,0,0,0,0, 3, 3, 18, 22, 20, 22, 22, 20
tjYHsz4ydS6GuBSv-uifQA,0, 1, 2, 4, 3, 3,0, 1,0,0,0,0, 1,0,0,0,0,0, 1,0,0,0,0, 2
R_ZlcX46pPdjhjmfd043LA, 11, 17, 28, 29, 29, 8, 7, 1, 2,0,0,0,0, 1, 1, 3,0, 3, 6, 9, 9, 15, 7, 4
fQt4D34vcJNtEf8Q4zte3w, 9, 17, 42, 55, 47, 33, 21, 11, 5,0,0, 1,0,0, 2,0,0, 2, 4, 2, 3, 3, 1, 8
Md6895ZtS3FA8a0pUaH6nw, 6, 1, 3, 4, 13, 6, 10, 8, 5, 5, 4, 3, 1, 3, 3, 3, 12, 13, 19, 12, 6, 5,0, 2
VUtazCTIc0aoOrQprP_s-Q, 8, 18, 15, 18, 12, 6, 8, 6, 5, 1,0, 1, 1,0, 1,0,0, 2, 1, 7, 6, 4, 8, 6
C2yaxqgm99TX8uTFpManKA, 2, 3, 2, 1, 3, 1,0, 2,0,0,0,0,0,0, 1, 3, 5, 6, 6, 7, 4, 3, 6, 5
RycZOiohghoI0Ssg2Qqgqw, 2, 2, 4, 1, 3, 2, 2, 4,0,0,0,0,0,0, 1, 6, 6, 5, 4, 4,0, 7, 3, 4
uBCRRQJ4ukFaE_UyY6T1uQ, 3, 3, 2, 4, 3, 3, 3,0,0,0,0,0,0,0,0,0, 1, 2,0,0, 1, 3,0, 4
ksuxxeP_V73Y4iKPeLq77A, 5, 4, 7, 6, 4, 6, 1,0,0,0,0,0,0,0, 1, 2, 4, 7, 9, 4, 6, 4, 5, 1
OVTZNSkSfbl3gVB9XQIJfw, 26, 33, 32, 24, 14, 5, 2,0, 2,0,0, 1,0, 1, 3, 8, 10, 16, 17, 21, 14, 19, 10, 17
